conversation_id_str;created_at;favorite_count;raw_text;clean_text;label
1,85E+18;Sat Oct 19 10:53:29 +0000 2024;0;@sbyfess Sound horeg ni bisa dibilang oligarki lokal kah?;sound horeg ni bilang oligarki lokal kata tanya;1
1,85E+18;Sat Oct 19 10:48:25 +0000 2024;0;@sbyfess Naik gocar ngobrol sm drivernya. Drivernya bilang ooo orang Jatim ya?? Berarti suka sound horeg? Aku : ;naik gocar ngobrol sm drivernya drivernya bilang ooo orang jawa timur kata tanya arti suka sound horeg kata tanya aku;2
1,85E+18;Sat Oct 19 10:47:12 +0000 2024;0;@dudinq__ coba teriak di sound horeg;coba teriak sound horeg;0
1,85E+18;Sat Oct 19 10:44:49 +0000 2024;0;@Anak__Ogi Itu demi gibran 2029.karena gpj( gibran penerus jokowi ) komunitas nya udah otw Dki pakai sound horeg.;gibran 2029 gpj gibran terus jokowi komunitas nya udah otw dki pakai sound horeg;0
1,85E+18;Sat Oct 19 10:43:57 +0000 2024;0;@sosmedkeras Jaktim Punya SOUND HOREG ;jaktim punya sound horeg;2
1,85E+18;Sat Oct 19 10:43:34 +0000 2024;0;@bluemingdai_sy di daerahku si gaada tapi udah mulai ada bibitnya kesel banget soalnya bahkan ngeliat video seliweran di tl soal sound horeg aja emosi bgttt;daerah si gaada udah mulai bibit kesel banget soal bahkan ngeliat video seliwer tl soal sound horeg emosi bgttt;1
1,85E+18;Sat Oct 19 08:08:08 +0000 2024;0;@sosmedkeras Mending dibunuh sekarang daripada gede nanti jadi jawir penyuka sound horeg dengan ijazah palsu ngaku lulusan ugm dan jadi presiden. Amit-amit jabang bayi setan...;mending bunuh sekarang gede jadi jawir suka sound horeg ijazah palsu ngaku lulus ugm jadi presiden amit amit jabang bayi setan;2
1,85E+18;Sat Oct 19 08:08:03 +0000 2024;202;@sbyfess sound horeg itu harusnya jadi prioritas utama yang mesti ditindaklanjuti sih. buat yang suka hiburan pake sound begituan hiburannya sesaat doang. nextnya ya risiko pendengaran rusak permanen. ngerugiin warga lain juga lho. polusi suara. bener udah meresahkan banget.;sound horeg harus jadi prioritas utama mesti ditindaklanjuti sih suka hibur pakai sound begitu hibur saat nextnya risiko dengar rusak permanen ngerugiin warga lho polusi suara bener udah resah banget;1
1,85E+18;Sat Oct 19 08:05:59 +0000 2024;1;@feedemady melatih jurus dengan bantuan irama sound horeg;latih jurus bantu irama sound horeg;0
1,85E+18;Sat Oct 19 07:56:43 +0000 2024;0;@uchinagaclan Please gue setuju banget sama komennya. Gue udah ditahap capek yg bener capek smaa sound horeg jirrr;please tuju banget sama komennya udah tahap capek bener capek smaa sound horeg jirrr;1
1,85E+18;Sat Oct 19 07:55:57 +0000 2024;0;@roviko_rq @sbyfess Nah adewe sing kontra sound horeg seharuse mgene pisan wkwkwk;nah adewe sing kontra sound horeg seharuse mgene pis wkwkwk;1
1,85E+18;Sat Oct 19 07:49:50 +0000 2024;0;@kegblgnunfaedh Kmrn lewat truknya sound horeg jatim disekitaran sumur batu jakpus mana jam setengah 8 mlm ish bikin macet mending kalau jalan raya luas lah ini sempit begitu dia lewat mana truknya tinggi blm lg nyangkut2 kabel bikin emosii pengguna jalan;kmrn lewat truk sound horeg jawa timur sekitar sumur batu jakpus mana jam tengah 8 mlm ish buat macet mending kalau jalan raya luas lah sempit lewat mana truk tinggi blm lg nyangkut2 kabel buat emosi guna jalan;1
1,85E+18;Sat Oct 19 07:49:21 +0000 2024;0;@sosmedkeras malang punya Gondanglegi...wisata sound horeg ter-waawww sedunia;malang punya gondanglegi wisata sound horeg ter waawww dunia;2
1,85E+18;Sat Oct 19 07:48:18 +0000 2024;0;@sbyfess setuju pol cokkk ngisin² i bjirr sound horeg i mana gaenek manfaat e malah merusak;tuju pol cokkk ngisin i bjirr sound horeg i mana gaenek manfaat nya malah rusak;1
1,85E+18;Sat Oct 19 07:45:13 +0000 2024;2;Ketika warga penikmat truk sound horeg menyadari yg menghalangi jalannya adalah tembok Berlin https://t.co/DlHWvHoGbu;warga nikmat truk sound horeg sadar halang jalan tembok lin;0
1,85E+18;Sat Oct 19 07:42:14 +0000 2024;5;gmn mau maju desaq org pemuda sini hobbynya cek sound horeg emg sukaan org beda tp knp harus sound horeg cuokkk setahun sampe 2x;gmn mau maju desaq orang pemuda sini hobbynya sound horeg memang suka orang beda tp knp sound horeg cuokkk tahun 2x;1
1,85E+18;Sat Oct 19 07:40:30 +0000 2024;0;@ARSIPAJA Sound Horeg juga njir;sound horeg njir;0
1,85E+18;Sat Oct 19 07:39:33 +0000 2024;0;@SiaranBolaLive Padahal nanti cuman di kasih petasan doang plus di kasih Sound Horeg dri dateng sampe mau match full musik depan hotelnya kurang apalgi coba ;padahal cuma kasih petas plus kasih sound horeg dri dateng mau match full musik depan hotel kurang apalgi coba;0
1,85E+18;Sat Oct 19 07:38:41 +0000 2024;0;@sbyfess kalau mau sound horeg di tengah laut lepas aja nyalain segede apapun terserah urusanmu bukan sama kita lagi tpi sama kadita ;kalau mau sound horeg tengah laut lepas nyalain gede apa serah urus bukan sama tpi sama kadita;1
1,85E+18;Sat Oct 19 07:36:54 +0000 2024;0;@yaniarsim Hayolah warga jakarta rame2 blokir itu soundhoreg jgn dibiarkan masul jakarta..ayooo;hayo warga jakarta rame2 blokir soundhoreg jgn biar masul jakarta ayooo;1
1,85E+18;Sat Oct 19 07:34:34 +0000 2024;0;Dulu sound horeg gak begitu parah. Masih cukup buat iring an karnaval. Tapi makin kesini makin bikin nyebut. Sakit bgt ke telinga meski ditutup jg gak ngaruh rasanya organ pada getar bikin mual.;dulu sound horeg tidak parah cukup iring an karnaval makin kesini makin buat nyebut sakit banget telinga meski tutup tidak ngaruh rasa organ getar buat mual;1
1,85E+18;Sat Oct 19 07:34:14 +0000 2024;0;Musik nikahan orang Lagu Dangdut Langu Campursari SOUND HOREG ️ Jancik mantenan nyetel sound horeg.;musik nikah orang lagu dangdut langu campursari sound horeg jancik manten nyetel sound horeg;1
1,85E+18;Sat Oct 19 07:28:16 +0000 2024;0;fungsi sound horeg opo se ajg? pamer playlist yo enggak lagu e jamet semua sound engineering yo enggak suara e ga enak alias modal volume n bass boosted ngerusak rumah iya ngerusak suasana iya ganggu banget. opo se mending mberot daripada sound horeg;fungsi sound horeg apa se ajg kata tanya pamer playlist yo enggak lagu nya jamet semua sound engineering yo enggak suara nya tidak enak alias modal volume n bass boosted ngerusak rumah iya ngerusak suasana iya ganggu banget apa se mending mberot sound horeg;1
1,85E+18;Sat Oct 19 01:43:10 +0000 2024;0;gw lupa lagi dapet cerita darimana pokonya intinya udah ada yg pemerenta yg ngelarang sound horeg gara2 diprotes warga trs ga lama kantornya dikirimin sound horeg dan mereka bilang ga bakal milih dia jd kepala lg trs dibolein wkwkwkkw;lupa dapet cerita darimana poko inti udah renta ngelarang sound horeg gara2 protes warga terus tidak lama kantor dikirimin sound horeg bilang tidak bakal milih jd kepala lg terus dibolein wkwkwkkw;1
1,85E+18;Sat Oct 19 01:38:53 +0000 2024;2;@snouwfie @bfgrent @dignhity Abang sama teteh itu suka banget punya adek bawel dan cerewet meskipun nanti abang bakal nyuruh adek diem terus soalnya berisik kayak sound horeg tapi aslinya mah seneng banget ngeliat kamu yang selalu happy dan kelebihan tenaga itu. ;abang sama teteh suka banget punya adek bawel cerewet meski abang bakal nyuruh adek diem terus soal berisik kayak sound horeg asli mah neng banget ngeliat kamu selalu happy lebih tenaga;0
1,85E+18;Sat Oct 19 01:37:47 +0000 2024;0;@6undul0h Kebanyakan dengerin sound horeg;banyak dengerin sound horeg;0
1,85E+18;Sat Oct 19 01:36:26 +0000 2024;0;@sbyfess Mungkin harus ada peraturan tersendiri ada batas maksimum suara lebih ketat penjagaannya jd biar gak ada yg onar atau mabuk²an. Di BWI jg calbup yg membatasi sound horeg malah kena cancel malahan orasi paslon lain seakan² membolehkan sound horeg lagi;mungkin atur sendiri batas maksimum suara lebih ketat jaga jd biar tidak onar mabuk an bwi calbup batas sound horeg malah kena cancel malah orasi paslon akan boleh sound horeg;1
1,85E+18;Sat Oct 19 01:35:18 +0000 2024;0;@sbyfess Sound horeg bukannya ikut memenangkan Prabowo-Gibran? Harusnya masuk warisan budaya. ;sound horeg bukan ikut menang prabowo gibran kata tanya harus masuk waris budaya;1
1,85E+18;Sat Oct 19 01:34:56 +0000 2024;0;@sbyfess Gak ngara isok lek.wong presiden terpilih ae pelantikane ngundang sound horeg beritae.wes ayo ngempet ae karo ngelus dodo;tidak ngara isok kalau orang presiden pilih ae pelantikane ngundang sound horeg beritae ayo ngempet ae karo ngelus dodo;0
1,85E+18;Sat Oct 19 01:34:51 +0000 2024;0;ya memang hidup berdampingan. tp menghilangkan sound horeg akan menyelesaikan 1/4 masalah hidup;memang hidup damping tp hilang sound horeg selesai 1 4 masalah hidup;1
1,85E+18;Sat Oct 19 01:34:06 +0000 2024;0;@percivalll_ betul... gendang telinga bayi jauh lebih tipis ketimbang punya kita.... wong orang dewasa aja masi bisa krna sudden hear loss dari sound horeg ;betul gendang telinga bayi jauh lebih tipis ketimbang punya orang orang dewasa mas krna sudden hear loss sound horeg;1
1,85E+18;Sat Oct 19 01:32:13 +0000 2024;0;aku setuju dg komennya sound horag horeg iki garai kupingku jebol cok;aku tuju dg komennya sound horag horeg garai kuping jebol cok;1
1,85E+18;Sat Oct 19 01:30:51 +0000 2024;6;@sbyfess sound horeg biasanya karena apa sih?;sound horeg biasa apa sih kata tanya;0
1,85E+18;Sat Oct 19 01:30:01 +0000 2024;7;Selamat pagi suara hati Pesan saya hari ini: Musik yang bisa menggetarkan dada adalah sound horeg #wisdomtoothposting;selamat pagi suara hati pesan hari musik getar dada sound horeg wisdomtoothposting;1
1,85E+18;Sat Oct 19 01:26:10 +0000 2024;0;@acbsurd @sbyfess Sek sek iki sound horeg kok iso dadi warisan budaya lah opo jaman kerajaan biyen wes enek sound horeg?;sound horeg kok iso jadi waris budaya lah apa jaman raja biyen enek sound horeg kata tanya;1
1,85E+18;Sat Oct 19 01:25:40 +0000 2024;0;musnahkan sound horeg dari bumi ini stress;musnah sound horeg bumi stress;2
1,85E+18;Sat Oct 19 01:24:58 +0000 2024;0;Klo bayi dibawa ke acara yang soundnya gitu kek sound horeg bukannya bisa bikin tuli ya️;kalau bayi bawa acara soundnya gitu kek sound horeg bukan buat tuli;1
1,85E+18;Sat Oct 19 01:20:42 +0000 2024;0;@sbyfess Setuju . . .tiadakan sound horeg bikin telinga sakit;tuju tiada sound horeg buat telinga sakit;1
1,85E+18;Fri Oct 18 20:03:22 +0000 2024;0;@sosmedkeras Generasi sound horeg 2.0 wkwk;generasi sound horeg 2 0 wkwk;2
1,85E+18;Fri Oct 18 19:52:40 +0000 2024;0;@sosmedkeras malang ni boss punya sound horeg;malang ni boss punya sound horeg;0
1,85E+18;Fri Oct 18 19:50:06 +0000 2024;0;Tolong kirim sound horeg jatim ke depan gedung SM Setelin JJ ini volume full;kirim sound horeg jawa timur depan gedung sm tin jj volume full;2
1,85E+18;Fri Oct 18 19:39:30 +0000 2024;0;@sosmedkeras punya sound horeg;punya sound horeg;0
1,85E+18;Fri Oct 18 19:28:47 +0000 2024;6;@donopradana Kape takok rek diantara mereka calon pemimpin JATIM siapa diantara mereka yang bisa menghilangkan tradisi orang tolol sound horeg. Biar MALANG bisa tentram lagi;kape takok rek antara calon pimpin jawa timur siapa antara hilang tradisi orang bodoh sound horeg biar malang tentram;1
1,85E+18;Fri Oct 18 18:53:52 +0000 2024;0;@ListyoSigitP Halo pak Lis. Jangan pernah bosen ya. Setauku tugas polisi adalah menjaga ketertiban masyarakat. Tapi kenapa fenomena sound horeg yg memiliki data rusak sangat tinggi gak pernah ditindak? Adakah oknum di balik ini semua?? https://t.co/SRQM5zkNIo;halo pak lis jangan pernah bosen tau tugas polisi jaga tertib masyarakat fenomena sound horeg milik data rusak sangat tinggi tidak pernah tindak kata tanya ada oknum balik semua kata tanya;1
1,85E+18;Fri Oct 18 18:36:05 +0000 2024;0;@bibimhan jngankan sound horeg by itu pasti kt udah bakar bakar ban dan ngelemparin botol beling tengah jalan sambil megang banner 3x1 dipilok merah oren;jngankan sound horeg by kt udah bakar bakar ban ngelemparin botol beling tengah jalan megang banner 3x1 dipilok merah oren;1
1,85E+18;Fri Oct 18 18:22:08 +0000 2024;0;@sosmedkeras Punya sound horeg yang sungguh ramah ditelinga;punya sound horeg sungguh ramah telinga;2
1,85E+18;Fri Oct 18 18:19:41 +0000 2024;1;ini lebih make sense ketimbang percaya kebaikan mecim iya tiketnya mahal tapi bisakah nutup sewa private ️ dps-sub-jkt? sound systemnya aja masih horeg ;lebih make sense ketimbang percaya baik mecim iya tiket mahal bisa nutup sewa private dps sub jkt kata tanya sound systemnya horeg;0
1,85E+18;Fri Oct 18 18:11:03 +0000 2024;4;Jam 1.11 Dan bunyi sound horeg ini masih menggelegar.. Curiga orang orang ini ritual anjerrr..;jam 1 11 bunyi sound horeg gelegar curiga orang orang ritual anjerrr;2
1,85E+18;Fri Oct 18 18:07:06 +0000 2024;6;@sbyfess Ojk sound horeg tok jukir liar pisan diberantas;ojk sound horeg tok jukir liar pis berantas;0
1,85E+18;Fri Oct 18 18:06:23 +0000 2024;0;@raymondchins Yup.. Kebanyakan isinya joget-joget info palsu motivator palsu musiknya bikin mual. Rata-rata selera lagunya yg sering dipake sound horeg. Ciri komenan nya khas banget. Cuma berharap semoga anakku istriku nggak banyak ngobrol dan berbaur bareng mereka.;yup banyak isi joget joget info palsu motivator palsu musik buat mual rata rata selera lagu sering dipake sound horeg ciri komenan nya khas banget cuma harap moga anak istri tidak banyak ngobrol baur bareng;2
1,85E+18;Fri Oct 18 17:58:05 +0000 2024;0;@sbyfess lek mbujuk tak dungakno di impeni sound horeg. di setel dj full bass;kalau mbujuk tak dungakno impeni sound horeg setel dj full bass;0
1,85E+18;Fri Oct 18 17:51:17 +0000 2024;0;siapa si yg ngide nyiptain sound horeg horeg itu???? gda untungnya jing;siapa si ngide nyiptain sound horeg horeg kata tanya gda untung jing;1
1,85E+18;Fri Oct 18 17:48:17 +0000 2024;13;@sbyfess Aku gatau sih perkara baiknya di larang apa ga. Tapi sekarang jam 0.48 DAN SOUND HOREG YANG DI SETEL GATAU KARENA ADA ACARA APA SAMPE SEKARANG MASIH KEDENGERAN KERAS BANGET!!! Dari sore btw..;aku gatau sih perkara baik larang apa tidak sekarang jam 0 48 sound horeg setel gatau acara apa sekarang kedengeran keras banget kata seru sore btw;1
1,85E+18;Fri Oct 18 17:45:26 +0000 2024;0;@sekar_malam telinganya ketutupan sound horeg...;telinga tutup sound horeg;0
1,85E+18;Fri Oct 18 14:04:25 +0000 2024;0;@SunBear0600 kayaknya gue langsung nyewa sound horeg‍️‍️ #JUSTICE_FOR_SEUNGHAN #UnfairExit_Seunghan #SMSupportsBullying #SM_쓰레기;kayak langsung nyewa sound horeg justice for seunghan unfairexit seunghan smsupportsbullying sm;0
1,85E+18;Fri Oct 18 13:56:12 +0000 2024;1;@medsoshumas @neVerAl0nely Sentimen negatif terhadap Sound Horeg negatif please tertibkan atau larang sepenuhnya demi preventif generasi kopok skrg yg terpapar it anak2 muda klo dibiarkan 2045 bakal ada gen/angkatan kopok/dungu krn kendang telinga jebol/rusak https://t.co/AmAOt55cgx;sentimen negatif sound horeg negatif please tertib larang sepenuh preventif generasi kopok sekarang papar it anak2 muda kalau biar 2045 bakal gen angkat kopok dungu krn kendang telinga jebol rusak;1
1,85E+18;Fri Oct 18 12:36:16 +0000 2024;0;@jek___ #NgelamarAnakUstad ‍️ bagaimana akhlakmu? ‍️ saya kalo denger jamaah batuk batuk gak pernah kaget om meski sekeras sound horeg ‍️ kamu kemana aja baru dateng sudah lama saya cari umat sepertimu;ngelamaranakustad bagaimana akhlak kata tanya kalau denger jamaah batuk batuk tidak pernah kaget om meski keras sound horeg kamu baru dateng lama cari umat seperti;0
1,85E+18;Fri Oct 18 12:15:29 +0000 2024;0;@Heraloebss Kebanyakan denger sound horeg;banyak denger sound horeg;0
1,85E+18;Fri Oct 18 12:09:25 +0000 2024;0;Sound Horeg sudah banyak merusak fasilitas umum. Kenapa nggak ditangkap/ditindak? ... Apa karena setorannya besar..... @PolriRbx @huma;sound horeg banyak rusak fasilitas umum tidak tangkap tindak kata tanya apa setor besar;1
1,85E+18;Fri Oct 18 12:08:46 +0000 2024;0;mau upload fancam tp ga ada yg beres bjirrr fancam gw kalo ga geter karena gw banyak tingkah ya sound nya kenceng bgt kaya speaker horeg tp serius konser day6 kemaren emg super kenceng plus venue nya yg kecil bikin sound nya jadi jelek ;mau upload fancam tp tidak beres bjirrr fancam kalau tidak geter banyak tingkah sound nya kenceng banget kaya speaker horeg tp serius konser day6 kemaren memang super kenceng plus venue nya kecil buat sound nya jadi jelek;1
1,85E+18;Fri Oct 18 12:08:34 +0000 2024;0;@03__nakula Sound Horeg silahkan bikin festival/lomba didaerah ini.;sound horeg silah buat festival lomba daerah;0
1,85E+18;Fri Oct 18 12:06:03 +0000 2024;0;bocil demennya telolet udh tua sound horeg mania. orang klo udh kebanyakan dosa ya gtu;bocil demen telolet tua sound horeg mania orang kalau banyak dosa gtu;2
1,85E+18;Fri Oct 18 12:04:17 +0000 2024;0;@Heraloebss udah gedenya gabung komunitas kontol nih pasti (sound horeg memek);udah gede gabung komunitas kontol nih sound horeg memek;2
1,85E+18;Fri Oct 18 11:58:12 +0000 2024;0;@kegblgnunfaedh aku malah pernah tau ortu bawa anak nya yang masih bayi banget liat sound horeg ;aku malah pernah tau ortu bawa anak nya bayi banget liat sound horeg;0
1,85E+18;Fri Oct 18 11:52:30 +0000 2024;0;Harus diputar pake sound horeg inimah biar bubar;putar pakai sound horeg inimah biar bubar;0
1,85E+18;Fri Oct 18 11:50:40 +0000 2024;2;@cegilwonbin gue ikut bawa sound horeg terus play lagu bring back the seunghan hong hong hong;ikut bawa sound horeg terus play lagu bring back the seunghan hong hong hong;0
1,85E+18;Fri Oct 18 11:50:32 +0000 2024;1;@greyskiiieee siap bawa sound horeg WE LOVE YOU HONG SEUNGHAN #JUSTICE_FOR_SEUNGHAN #UnfairExit_Seunghan #SMSupportsBullying #SM_쓰레기;siap bawa sound horeg we love you hong seunghan justice for seunghan unfairexit seunghan smsupportsbullying sm;0
1,85E+18;Fri Oct 18 11:41:57 +0000 2024;0;Debat cagub cawagub jatim ada yg bahas sound horeg dong. Udah meresahkan sekali soalnya ;debat cagub cawagub jawa timur bahas sound horeg dong udah resah sekali soal;1
1,85E+18;Fri Oct 18 11:39:39 +0000 2024;0;@kegblgnunfaedh Gpp apapun yg menghalangi sikat aja Sound Horeg kan penting banget..;gpp apa halang sikat sound horeg kan penting banget;2
1,85E+18;Fri Oct 18 11:30:08 +0000 2024;0;sound horeg mana butuh buat play ini;sound horeg mana butuh play;0
1,85E+18;Fri Oct 18 07:22:00 +0000 2024;0;@DalemSatrio LUWIH SAMBAT SOUND HOREG NDAN TULUNG ;luwih sambat sound horeg ndan tulung;1
1,85E+18;Fri Oct 18 07:21:28 +0000 2024;1;Kemenpar @Kemenparekraf iki duwe wewenang ngatur soal sound fookin horeg atau ndak ya? Ndesit pol. Garai kuping buncurrrrr. Onok silup gak guna soale.;kemenpar duwe wewenang ngatur soal sound fookin horeg ndak kata tanya ndesit pol garai kuping buncurrrrr silup tidak soale;1
1,85E+18;Fri Oct 18 07:20:27 +0000 2024;0;@Heraloebss Ini mah udh ketebak dri mukanya juga paling gedenya jadi pengiring sound horeg;mah tebak dri muka paling gede jadi iring sound horeg;2
1,85E+18;Fri Oct 18 07:19:49 +0000 2024;1;@tanyakanrl ayo gusy drop link ia nnti aku follow (only rill acc ia) ;ayo gusy drop link nnti aku follow only rill acc;0
1,85E+18;Fri Oct 18 07:13:23 +0000 2024;0;Sangking ramahnya nantii kita sambut pake sound horeg sepanjang kalian di indonesia ;sangking ramah nanti sambut pakai sound horeg panjang kalian indonesia;2
1,85E+18;Fri Oct 18 06:49:57 +0000 2024;0;@sosmedkeras Eeeh...tu mana yaa..akun yg kmrn wktu aq posting dia bela fenomena sound horeg katanya bertanggung jawab/mau ganti rugi...?! Koq ngilang dia....;eeeh tu mana yaa akun kmrn wktu aq posting bela fenomena sound horeg kata tanggung jawab mau ganti rugi kata tanya kata seru koq ngilang;1
1,85E+18;Fri Oct 18 06:49:24 +0000 2024;0;@neVerAl0nely Sound horeg ini buat apaa sih?;sound horeg apaa sih kata tanya;2
1,85E+18;Fri Oct 18 06:48:38 +0000 2024;1;@AndyHuskyyy Anak sekecil itu berkelahi dgn sound horeg;anak kecil kelah dgn sound horeg;2
1,85E+18;Fri Oct 18 06:41:07 +0000 2024;0;@nicotoomya ayo dadi pelopor sound horeg bro nganggo pickup mu sek;ayo jadi pelopor sound horeg bro nganggo pickup mu;0
1,85E+18;Fri Oct 18 06:40:19 +0000 2024;0;@galihcas Moro o omah e topan dekne due sound horeg neng kamar e wingi bar omong aku;moro o omah nya topan dekne due sound horeg neng kamar nya wing bar omong aku;0
1,85E+18;Fri Oct 18 06:33:25 +0000 2024;0;@kegblgnunfaedh kmrin wktu pilpres sound horeg dpt sponsor no.2 dan bsok tgl 20 mau horegin Gbk;kmrin wktu pilpres sound horeg dpt sponsor no 2 bsok tgl 20 mau horegin gbk;0
1,85E+18;Fri Oct 18 06:28:04 +0000 2024;0;@VIVAcoid Please @DivHumas_Polri sound horeg ini sudah kelewat batas di berbagai daerah merusak jembatan pagar pembatas jalan warung warga dll dan mempersekusi warga yg protes krn terganggu suara yg eksesif sedang polsek-polres-polda bungkam spt loyo ga berdaya thd panitia horeg ini ;please sound horeg lewat batas bagai daerah rusak jembatan pagar batas jalan warung warga persekusi warga protes krn ganggu suara eksesif sedang polsek polres polda bungkam spt loyo tidak daya thd panitia horeg;1
1,84E+18;Fri Oct 18 06:28:03 +0000 2024;0;@kadangbablas @tanyakanrl Warga semua jangan mau sound horeg bertindak semaunya. Lawan aja;warga semua jangan mau sound horeg tindak mau lawan;1
1,85E+18;Fri Oct 18 06:25:14 +0000 2024;0;Home enhypen enak bgtt gila rasanya pengen ku puter pake sound horeg biar se kecamatan mabok Home semua;home enhypen enak banget gila rasa ku puter pakai sound horeg biar se camat mabok home semua;2
1,85E+18;Fri Oct 18 06:20:50 +0000 2024;0;@darrrlcs Sound horeg sekarang pke lagu 1D;sound horeg sekarang pke lagu 1d;0
1,85E+18;Fri Oct 18 06:17:30 +0000 2024;0;@kegblgnunfaedh bakar aja org kayak gini aku iklas mending sound horeg di ilegal kan saja bikin rugi sama bikin malu org jatim doang;bakar orang kayak begini aku iklas mending sound horeg ilegal kan buat rugi sama buat malu orang jawa timur;1
1,85E+18;Fri Oct 18 04:42:26 +0000 2024;0;SOUND HOREG MERESAHKANNNNN!!!;sound horeg meresahkannnnn kata seru;1
1,85E+18;Fri Oct 18 04:39:56 +0000 2024;0;@9febb22_10pm km juga ia biar tambah rame coba nyanding sound horeg ia;km biar tambah rame coba nyanding sound horeg;0
1,85E+18;Fri Oct 18 04:28:51 +0000 2024;0;Pake sound horeg lagu ini pasti pecah banget anjir ;pakai sound horeg lagu pecah banget anjir;1
1,85E+18;Fri Oct 18 04:26:22 +0000 2024;0;@txtdrfacebook_ @idextratime Dari sound horeg udah sama;sound horeg udah sama;0
1,85E+18;Fri Oct 18 04:24:00 +0000 2024;0;@kegblgnunfaedh Orang-orang bodoh menghiasai rombongan sound horeg;orang orang bodoh menghiasai rombong sound horeg;2
1,85E+18;Fri Oct 18 04:22:42 +0000 2024;0;@dhemit_is_back @DivHumas_Polri Klo sdh ada pengrusakan demi Sound Horeg bisa lewat sdh seharusnya Polisi bertindak tegas amankan pelaku pengrusakan jangan didiamkan nanti nglunjak dianggap Hukum tdk berlaku oleh Horeg;kalau sdh rusa sound horeg lewat sdh polisi tindak tegas aman laku rusa jangan diam nglunjak anggap hukum tidak laku horeg;1
1,85E+18;Fri Oct 18 04:20:58 +0000 2024;0;Boleh request sound horeg di depan hotel tempat bahrain menginap nanti wahai warga jatim?;request sound horeg depan hotel tempat bahrain inap wahai warga jawa timur kata tanya;0
1,85E+18;Fri Oct 18 04:17:30 +0000 2024;2;@kegblgnunfaedh Horeg taeee gak ada yang mau denger sound lu bngst;horeg taeee tidak mau denger sound kamu bngst;2
1,85E+18;Fri Oct 18 04:13:42 +0000 2024;0;@woochimol maklumin aja kak mau diputer di sound horeg;maklumin kak mau puter sound horeg;0
1,85E+18;Fri Oct 18 04:11:25 +0000 2024;7;@Candj09 Suara Adzan suruh dikecilin.... Sound Horeg dibesarin... Sakit jiwa.;suara adzan suruh dikecilin sound horeg dibesarin sakit jiwa;2
1,85E+18;Fri Oct 18 04:09:40 +0000 2024;0;@kegblgnunfaedh Saraf pendengaran mati pola pikirnya juga ikutan mati ga ngerti lagi ama jamet sound horeg;saraf dengar mati pola pikir ikut mati tidak ngerti ama jamet sound horeg;2
1,85E+18;Fri Oct 18 04:07:14 +0000 2024;0;senamnya kupakein sound horeg aj kali yah..;senam kupakein sound horeg aj kali yah;0
1,85E+18;Fri Oct 18 04:01:56 +0000 2024;2;@kegblgnunfaedh Dia aja yg kita hancurin gmn? Kesel gw liat kelakuan para supporter sound horeg;hancurin gmn kata tanya kesel liat laku supporter sound horeg;2
1,85E+18;Fri Oct 18 03:59:30 +0000 2024;0;SM harus di kasih sound horeg;sm kasih sound horeg;0
1,85E+18;Fri Oct 18 03:56:39 +0000 2024;1;@Yens0906 @abu_waras @prabowo Kenapa sih nggak ada yg berani membakar sound horeg bias puas lihatnya;sih tidak berani bakar sound horeg bias puas lihat;2
1,85E+18;Fri Oct 18 03:46:32 +0000 2024;0;@neVerAl0nely judul penelitian : Pengaruh getaran dan frekuensi gelombang suara sound horeg terhadap kesehatan otak.;judul teliti pengaruh getar frekuensi gelombang suara sound horeg sehat otak;1
1,85E+18;Fri Oct 18 03:42:47 +0000 2024;0;kapan hari w liat postingan sound horeg dibawa keliling laut make perahu gitu... gila banget.;kapan hari w liat postingan sound horeg bawa keliling laut make perahu gitu gila banget;1
1,85E+18;Fri Oct 18 03:40:43 +0000 2024;1;@arkhamclinic Tapi mati kalau makan kopek penggemar sound horeg;mati kalau makan kopek gemar sound horeg;0
1,85E+18;Thu Oct 17 16:13:14 +0000 2024;0;@marjono__ @AldhitamaR Dia malah pengennya pasien abis lahiran ud bs langsung party pake sound horeg;malah ken pasien abis lahir ud bs langsung party pakai sound horeg;0
1,85E+18;Thu Oct 17 16:11:46 +0000 2024;3;SOUND-HOREG Jepang: Pada 1980-an Mitsubishi Dialtone D160 membuat subwoofer terbesar ukuran 60 inci. Beratnya 800kg. Subwoofer ini bisa dengan mudah menghancurkan genteng dan kaca jendela dan bisa menghasilkan gempa bumi kecil dalam radius +/- 2 km [Audioarkitekts] ig https://t.co/GPaP8eKTaa;sound horeg jepang 1980 an mitsubishi dialtone d160 buat subwoofer besar ukur 60 inci berat 800kg subwoofer mudah hancur genteng kaca jendela hasil gempa bumi kecil radius 2 km audioarkitekts ig;0
1,85E+18;Thu Oct 17 16:00:50 +0000 2024;0;5. Deketin ke sound horeg kali ya?;5 deketin sound horeg kali kata tanya;0
1,85E+18;Thu Oct 17 15:57:27 +0000 2024;2;Sound horeg kebalikannya.;sound horeg balik;0
1,85E+18;Thu Oct 17 15:44:59 +0000 2024;0;@NaninaNartika Senator dong. Kayak sepeda. Terus dipakein aqua gelas di ban biar bunyinya kayak sound horeg;senator dong kayak sepeda terus dipakein aqua gelas ban biar bunyi kayak sound horeg;0
1,85E+18;Thu Oct 17 15:43:40 +0000 2024;1;Kirim sound horeg aja ke korea bisa ga;kirim sound horeg korea tidak;0
